filename,width,height,class,xmin,ymin,xmax,ymax
car (1275).JPEG,260,194,dent,110,82,185,113
car (1275).JPEG,260,194,scratch,111,92,223,134
car (1276).JPEG,262,192,dent,211,127,240,150
car (1276).JPEG,262,192,intense_damage,73,127,186,183
car (1277).JPEG,278,182,intense_damage,69,51,182,133
car (1278).JPEG,259,194,intense_damage,59,24,189,83
car (1278).JPEG,259,194,scratch,95,83,115,160
car (1278).JPEG,259,194,scratch,174,90,235,118
car (1278).JPEG,259,194,dent,118,100,159,140
car (1279).JPEG,259,194,scratch,133,111,160,155
car (1279).JPEG,259,194,dent,87,90,181,171
car (128).JPEG,282,179,intense_damage,42,66,212,166
car (1280).JPEG,265,190,intense_damage,27,70,137,140
car (1280).JPEG,265,190,intense_damage,148,45,217,120
car (1281).JPEG,275,183,scratch,103,100,217,114
car (1281).JPEG,275,183,dent,167,59,212,108
car (1281).JPEG,275,183,dent,88,68,157,105
car (1282).jpeg,173,291,dent,77,107,140,250
car (1283).jpeg,263,191,intense_damage,77,69,186,143
car (1284).JPEG,259,194,intense_damage,81,34,242,171
car (1285).JPEG,179,281,intense_damage,37,107,174,265
car (1286).JPEG,259,194,intense_damage,62,23,191,142
car (1287).JPEG,269,188,intense_damage,64,82,167,144
car (1288).JPEG,275,183,intense_damage,109,49,206,119
car (1289).JPEG,275,183,dent,188,101,221,133
car (1289).JPEG,275,183,intense_damage,21,64,183,181
car (129).JPEG,261,193,dent,86,13,163,57
car (129).JPEG,261,193,intense_damage,8,50,258,181
car (1290).JPEG,259,194,intense_damage,16,83,130,162
car (1291).JPEG,259,194,intense_damage,120,106,259,171
car (1291).JPEG,259,194,dent,166,76,217,103
car (1291).JPEG,259,194,dent,167,118,201,150
car (1291).JPEG,259,194,intense_damage,106,75,151,108
car (1292).JPEG,328,154,intense_damage,181,50,309,122
car (1293).JPEG,295,171,intense_damage,173,87,262,164
car (1294).JPEG,259,194,intense_damage,43,68,210,156
car (1295).JPEG,277,182,intense_damage,104,0,277,151
car (1295).JPEG,277,182,dent,45,0,101,43
car (1296).JPEG,259,194,intense_damage,65,39,242,131
car (1297).JPEG,275,183,intense_damage,7,66,170,157
car (1298).JPEG,259,194,intense_damage,14,76,96,168
car (1299).jpeg,269,188,dent,89,40,154,73
car (1299).jpeg,269,188,intense_damage,85,64,169,149
car (13).jpg,750,1334,dent,331,374,588,577
car (130).JPEG,259,194,dent,98,63,138,88
car (130).JPEG,259,194,intense_damage,40,71,179,167
car (1300).JPEG,273,184,intense_damage,154,74,241,161
car (1301).JPEG,300,168,intense_damage,139,75,231,163
car (1301).JPEG,300,168,intense_damage,250,76,300,123
car (1301).JPEG,300,168,intense_damage,29,21,76,84
car (1302).JPEG,259,194,intense_damage,92,50,221,157
car (1302).JPEG,259,194,scratch,66,37,94,67
car (1303).JPEG,268,188,dent,199,64,232,104
car (1303).JPEG,268,188,intense_damage,41,30,159,180
car (1303).JPEG,268,188,dent,124,82,153,114
car (1303).JPEG,268,188,dent,170,70,191,103
car (1304).jpeg,270,187,intense_damage,29,0,208,162
car (1305).JPEG,299,168,intense_damage,34,7,115,114
car (1305).JPEG,299,168,dent,185,34,231,66
car (1306).JPEG,194,259,intense_damage,71,137,180,239
car (1307).JPEG,275,183,intense_damage,116,82,248,167
car (1308).JPEG,259,194,dent,169,68,201,91
car (1308).JPEG,259,194,intense_damage,131,90,250,122
car (1309).JPEG,296,170,intense_damage,57,46,277,169
car (131).JPEG,259,194,intense_damage,100,60,165,144
car (131).JPEG,259,194,dent,46,56,93,84
car (131).JPEG,259,194,dent,168,69,189,110
car (1310).JPEG,225,225,intense_damage,61,80,159,170
car (1311).JPEG,267,189,intense_damage,167,10,253,173
car (1312).JPEG,225,225,intense_damage,77,58,212,130
car (1312).JPEG,225,225,scratch,104,72,184,103
car (1312).JPEG,225,225,dent,117,60,171,95
car (1313).JPEG,276,183,intense_damage,69,44,201,153
car (1314).JPEG,269,188,intense_damage,46,85,115,144
car (1314).JPEG,269,188,dent,143,78,181,95
car (1315).JPEG,259,194,intense_damage,117,60,213,175
car (1316).JPEG,225,225,intense_damage,61,140,160,205
car (1317).JPEG,275,183,intense_damage,182,59,250,136
car (1318).JPEG,269,188,intense_damage,30,42,202,136
car (1319).JPEG,282,179,intense_damage,84,106,155,144
car (132).JPEG,273,184,intense_damage,154,73,247,162
car (1320).JPEG,259,194,intense_damage,33,33,200,183
car (1321).JPEG,263,192,intense_damage,41,61,234,166
car (1322).JPEG,259,194,intense_damage,26,14,206,160
car (1323).JPEG,269,187,intense_damage,52,62,237,152
car (1324).JPEG,259,194,intense_damage,84,83,152,176
car (1325).JPEG,291,173,intense_damage,72,44,165,162
car (1326).JPEG,245,206,intense_damage,67,80,185,163
car (1327).JPEG,275,183,intense_damage,24,17,139,122
car (1328).JPEG,275,183,intense_damage,47,20,216,181
car (1329).JPEG,261,193,intense_damage,16,9,121,185
car (133).JPEG,259,194,intense_damage,61,63,165,154
car (1330).JPEG,268,188,intense_damage,21,55,113,137
car (1331).JPEG,275,183,intense_damage,114,67,251,166
car (1332).JPEG,259,194,intense_damage,50,60,216,128
car (1333).JPEG,259,194,intense_damage,43,28,259,169
car (1334).JPEG,259,194,intense_damage,148,72,256,194
car (1334).JPEG,259,194,dent,113,136,167,174
car (1334).JPEG,259,194,dent,109,5,259,77
car (1335).JPEG,318,159,intense_damage,75,0,212,151
car (1336).JPEG,260,194,dent,79,115,107,153
car (1336).JPEG,260,194,intense_damage,70,53,257,180
car (1336).JPEG,260,194,dent,52,38,72,81
car (1337).JPEG,194,259,intense_damage,28,93,90,182
car (1338).JPEG,259,194,intense_damage,33,30,153,152
car (1339).JPEG,300,168,intense_damage,50,61,232,144
car (134).JPEG,264,191,intense_damage,88,42,165,115
car (1340).JPEG,275,183,intense_damage,34,23,236,179
car (1341).JPEG,268,188,intense_damage,89,68,184,115
car (1342).JPEG,260,194,intense_damage,14,15,173,102
car (1343).JPEG,259,194,intense_damage,69,31,191,148
car (1344).JPEG,259,194,intense_damage,6,26,240,181
car (1345).JPEG,259,194,intense_damage,119,75,230,135
car (1346).JPEG,259,194,intense_damage,70,56,225,111
car (1347).JPEG,275,183,intense_damage,74,59,163,122
car (1348).JPEG,251,201,intense_damage,23,59,215,186
car (1349).JPEG,300,168,intense_damage,81,0,299,109
car (1349).JPEG,300,168,scratch,194,119,296,168
car (1349).JPEG,300,168,scratch,124,103,207,168
car (135).JPEG,269,188,dent,182,48,239,77
car (135).JPEG,269,188,intense_damage,16,56,134,156
car (135).JPEG,269,188,intense_damage,70,0,263,48
car (135).JPEG,269,188,scratch,191,49,235,62
car (1350).JPEG,253,199,intense_damage,72,46,214,149
car (1351).JPEG,275,183,intense_damage,119,38,243,126
car (1352).JPEG,363,139,intense_damage,141,0,282,124
car (1353).JPEG,259,194,intense_damage,62,5,196,58
car (1353).JPEG,259,194,dent,142,68,201,122
car (1354).JPEG,275,183,dent,64,107,105,127
car (1354).JPEG,275,183,dent,110,110,145,130
car (1354).JPEG,275,183,dent,9,102,54,146
car (1354).JPEG,275,183,intense_damage,8,53,172,101
car (1355).JPEG,275,183,intense_damage,48,75,101,136
car (1355).JPEG,275,183,intense_damage,94,45,172,80
car (1356).JPEG,194,259,intense_damage,126,118,194,214
car (1357).JPEG,389,129,intense_damage,67,50,183,129
car (1358).jpeg,259,194,intense_damage,114,64,221,156
car (1359).JPEG,276,183,dent,136,122,156,154
car (1359).JPEG,276,183,dent,184,120,205,154
car (136).JPEG,292,172,dent,199,125,223,148
car (136).JPEG,292,172,dent,141,83,167,114
car (136).JPEG,292,172,dent,186,95,224,123
car (1360).JPEG,259,194,intense_damage,47,34,165,138
car (1361).JPEG,278,181,intense_damage,117,91,250,154
car (1362).JPEG,296,170,intense_damage,7,50,184,140
car (1363).JPEG,274,184,intense_damage,83,72,194,125
car (1364).JPEG,259,194,dent,53,95,88,119
car (1364).JPEG,259,194,intense_damage,12,116,120,158
car (1364).JPEG,259,194,intense_damage,113,79,143,124
car (1364).JPEG,259,194,intense_damage,80,62,113,82
car (1365).JPEG,268,188,intense_damage,91,74,197,166
car (1366).JPEG,260,194,intense_damage,83,41,213,134
car (1367).JPEG,194,259,intense_damage,85,104,194,226
car (1368).JPEG,259,194,intense_damage,76,47,227,176
car (1369).JPEG,298,169,intense_damage,66,95,147,146
car (137).JPEG,180,281,intense_damage,64,80,148,193
car (1370).JPEG,300,168,intense_damage,131,44,242,141
car (1371).JPEG,259,194,scratch,106,87,134,106
car (1371).JPEG,259,194,intense_damage,46,100,99,154
car (1371).JPEG,259,194,dent,100,76,146,114
car (1372).JPEG,259,194,intense_damage,120,68,177,154
car (1373).JPEG,295,171,intense_damage,112,35,166,55
car (1374).JPEG,259,194,intense_damage,39,24,232,159
car (1375).JPEG,272,185,intense_damage,113,64,203,139
car (1376).JPEG,300,168,intense_damage,142,87,278,158
car (1377).JPEG,269,187,intense_damage,47,60,184,143
car (1378).JPEG,259,194,intense_damage,131,90,219,161
car (1379).JPEG,225,225,intense_damage,26,73,208,153
car (1379).JPEG,225,225,dent,81,75,154,133
car (1379).JPEG,225,225,dent,95,148,189,179
car (138).JPEG,259,194,intense_damage,1,85,81,135
car (1380).JPEG,264,191,intense_damage,49,76,156,160
car (1381).JPEG,269,188,intense_damage,45,17,142,138
car (1381).JPEG,269,188,dent,93,47,147,106
car (1381).JPEG,269,188,scratch,153,53,184,114
car (1381).JPEG,269,188,scratch,186,115,206,172
car (1381).JPEG,269,188,dent,145,39,188,120
car (1381).JPEG,269,188,scratch,105,59,141,111
car (1382).JPEG,304,166,intense_damage,94,49,259,119
car (1383).JPEG,290,173,intense_damage,146,48,231,150
car (1384).JPEG,299,168,intense_damage,171,59,218,134
car (1385).JPEG,298,169,intense_damage,79,86,139,115
car (1386).JPEG,259,194,intense_damage,51,40,146,160
car (1387).JPEG,194,259,intense_damage,38,133,106,173
car (1388).JPEG,266,190,intense_damage,0,22,164,128
car (1389).JPEG,259,194,intense_damage,85,70,258,152
car (139).JPEG,259,194,intense_damage,122,86,223,167
car (1390).JPEG,266,189,scratch,163,41,227,97
car (1390).JPEG,266,189,intense_damage,23,5,114,154
car (1390).JPEG,266,189,dent,153,15,217,99
car (1390).JPEG,266,189,dent,87,31,144,69
car (1391).JPEG,259,194,intense_damage,102,43,257,144
car (1392).JPEG,275,183,intense_damage,60,5,166,150
car (1392).JPEG,275,183,dent,36,6,89,50
car (1392).JPEG,275,183,dent,187,46,226,104
car (1393).JPEG,259,194,intense_damage,25,56,96,151
car (1394).JPEG,259,194,intense_damage,167,70,228,142
car (1395).JPEG,299,168,intense_damage,28,34,280,143
car (1396).JPEG,300,168,intense_damage,91,62,199,115
car (1397).JPEG,276,183,intense_damage,90,23,167,101
car (1398).JPEG,259,194,intense_damage,42,67,203,158
car (1399).jpeg,216,233,dent,68,100,98,163
car (1399).jpeg,216,233,intense_damage,118,98,183,159
car (1399).jpeg,216,233,intense_damage,17,112,53,150
car (14).jpg,284,177,intense_damage,108,53,212,173
car (14).jpg,284,177,dent,167,65,227,94
car (140).JPEG,259,194,dent,117,101,145,127
car (1400).JPEG,259,194,intense_damage,45,55,125,164
car (1401).JPEG,268,188,dent,108,59,155,82
car (1401).JPEG,268,188,intense_damage,63,27,142,153
car (1402).JPEG,259,194,intense_damage,42,33,211,151
car (1403).JPEG,275,183,intense_damage,51,15,163,100
car (1403).JPEG,275,183,dent,174,44,200,69
car (1403).JPEG,275,183,dent,142,58,172,77
car (1404).JPEG,261,193,dent,94,18,166,54
car (1404).JPEG,261,193,intense_damage,23,26,231,184
car (1405).JPEG,259,194,intense_damage,48,80,174,169
car (1406).JPEG,259,194,intense_damage,83,56,154,151
car (1407).JPEG,273,184,intense_damage,165,56,244,155
car (1408).JPEG,264,191,intense_damage,117,50,202,113
car (1408).JPEG,264,191,scratch,98,60,134,85
car (1409).JPEG,259,194,intense_damage,7,84,78,136
car (141).JPEG,259,194,intense_damage,35,54,99,149
car (1410).JPEG,259,194,intense_damage,27,60,98,124
car (1411).JPEG,275,183,intense_damage,97,68,195,145
car (1412).JPEG,271,186,intense_damage,80,106,156,169
car (1412).JPEG,271,186,dent,141,83,171,106
car (1413).JPEG,278,181,dent,170,54,211,72
car (1413).JPEG,278,181,dent,80,43,111,69
car (1413).JPEG,278,181,intense_damage,39,64,145,125
car (1414).JPEG,266,190,intense_damage,15,64,78,112
car (1414).JPEG,266,190,dent,85,68,111,91
car (1414).JPEG,266,190,dent,39,89,58,104
car (1415).JPEG,240,210,intense_damage,8,72,214,178
car (1416).JPEG,269,187,intense_damage,13,66,235,136
car (1416).JPEG,269,187,dent,94,49,147,75
car (1416).JPEG,269,187,dent,153,47,195,75
car (1417).JPEG,277,182,intense_damage,16,69,82,116
car (1417).JPEG,277,182,intense_damage,114,45,169,74
car (1417).JPEG,277,182,scratch,112,86,185,110
car (1418).JPEG,259,194,intense_damage,25,98,132,162
car (1418).JPEG,259,194,dent,159,82,178,140
car (1419).JPEG,259,194,dent,118,59,161,87
car (1419).JPEG,259,194,intense_damage,98,74,193,165
car (142).JPEG,292,173,intense_damage,40,60,65,90
car (142).JPEG,292,173,intense_damage,155,51,185,77
car (1420).JPEG,192,263,intense_damage,36,53,95,184
car (1421).jpeg,259,194,intense_damage,71,50,171,141
car (1422).JPEG,259,194,intense_damage,5,43,244,151
car (1422).JPEG,259,194,scratch,73,49,146,67
car (1423).JPEG,269,187,intense_damage,3,73,147,161
car (1423).JPEG,269,187,dent,60,92,91,116
car (1424).JPEG,269,188,intense_damage,66,115,119,136
car (1424).JPEG,269,188,dent,84,114,101,122
car (1425).JPEG,259,194,intense_damage,124,104,191,161
car (1426).JPEG,183,275,intense_damage,42,91,162,225
car (1427).JPEG,269,187,intense_damage,55,70,188,151
car (1428).JPEG,270,187,dent,168,41,206,88
car (1428).JPEG,270,187,intense_damage,15,59,233,143
car (1428).JPEG,270,187,dent,54,45,83,83
car (1428).JPEG,270,187,dent,102,41,160,91
car (1429).jpeg,275,183,dent,182,67,196,94
car (1429).jpeg,275,183,intense_damage,45,28,187,109
car (1429).jpeg,275,183,intense_damage,150,107,219,153
car (1429).jpeg,275,183,dent,126,55,150,70
car (1429).jpeg,275,183,scratch,107,130,137,147
car (143).JPEG,259,194,intense_damage,58,74,141,127
car (1430).JPEG,275,183,intense_damage,127,57,188,104
car (1431).JPEG,259,194,dent,122,85,154,108
car (1431).JPEG,259,194,intense_damage,73,106,117,161
car (1431).JPEG,259,194,dent,160,83,193,106
car (1431).JPEG,259,194,scratch,130,41,154,78
car (1432).JPEG,254,199,intense_damage,77,36,242,143
car (1433).JPEG,259,194,dent,154,78,196,108
car (1433).JPEG,259,194,intense_damage,196,32,241,91
car (1434).JPEG,259,194,intense_damage,42,104,109,140
car (1435).JPEG,299,169,dent,103,40,129,55
car (1435).JPEG,299,169,intense_damage,159,53,206,119
car (1435).JPEG,299,169,dent,148,35,188,47
car (1436).jpeg,299,168,intense_damage,74,3,255,100
car (1436).jpeg,299,168,dent,99,94,158,135
car (1436).jpeg,299,168,dent,174,87,253,142
car (1437).JPEG,411,122,intense_damage,91,4,354,122
car (1438).JPEG,259,194,intense_damage,45,54,208,130
car (1439).JPEG,259,194,intense_damage,38,74,128,175
car (144).JPEG,271,186,dent,127,84,170,112
car (144).JPEG,271,186,intense_damage,75,102,133,170
car (144).JPEG,271,186,scratch,65,143,89,155
car (144).JPEG,271,186,scratch,98,149,122,162
car (1440).JPEG,259,194,scratch,43,131,78,151
car (1440).JPEG,259,194,intense_damage,20,37,112,154
car (1440).JPEG,259,194,dent,116,29,151,79
car (1441).JPEG,282,179,dent,148,114,207,146
car (1441).JPEG,282,179,intense_damage,139,50,261,109
car (1442).jpeg,299,169,intense_damage,65,55,129,132
car (1443).JPEG,270,187,intense_damage,28,11,179,146
car (1444).jpeg,259,194,intense_damage,10,60,137,158
car (1444).jpeg,259,194,dent,134,90,205,130
car (1445).JPEG,259,194,intense_damage,11,20,110,172
car (1445).JPEG,259,194,dent,104,64,139,104
car (1446).JPEG,284,177,intense_damage,61,49,159,155
car (1447).jpeg,259,194,dent,63,107,112,153
car (1447).jpeg,259,194,intense_damage,73,62,153,111
car (1447).jpeg,259,194,dent,132,92,168,125
car (1448).JPEG,259,194,dent,85,84,131,117
car (1448).JPEG,259,194,intense_damage,7,25,89,121
car (1449).JPEG,259,194,intense_damage,72,71,142,172
car (145).JPEG,278,181,intense_damage,15,52,173,136
car (1450).jpeg,259,194,intense_damage,85,104,171,157
car (1451).JPEG,259,194,intense_damage,18,64,139,145
car (1452).JPEG,248,203,intense_damage,28,28,139,165
car (1453).JPEG,251,201,intense_damage,59,47,236,160
car (1454).JPEG,245,206,intense_damage,92,18,204,118
car (1455).JPEG,259,194,dent,116,102,131,118
car (1455).JPEG,259,194,intense_damage,45,111,104,159
car (1456).JPEG,260,194,intense_damage,62,19,221,154
car (1457).JPEG,259,194,intense_damage,47,89,142,157
car (1457).JPEG,259,194,dent,107,106,149,122
car (1458).JPEG,276,183,dent,133,84,170,105
car (1458).JPEG,276,183,dent,83,84,100,98
car (1458).JPEG,276,183,intense_damage,66,102,181,136
car (1459).JPEG,275,183,intense_damage,73,64,218,143
car (146).JPEG,259,195,intense_damage,20,43,236,145
car (1460).JPEG,260,194,dent,88,97,122,136
car (1460).JPEG,260,194,dent,124,99,151,125
car (1460).JPEG,260,194,dent,132,52,164,98
car (1460).JPEG,260,194,intense_damage,119,50,190,132
car (1461).JPEG,269,187,intense_damage,118,35,199,145
car (1462).JPEG,259,194,intense_damage,83,23,200,132
car (1463).JPEG,259,194,intense_damage,51,0,192,163
car (1464).JPEG,259,194,intense_damage,3,39,119,164
car (1465).JPEG,259,194,intense_damage,147,118,206,151
car (1466).JPEG,301,167,scratch,63,74,161,92
car (1466).JPEG,301,167,intense_damage,0,63,220,157
car (1466).JPEG,301,167,dent,85,42,159,70
car (1466).JPEG,301,167,scratch,7,104,30,149
car (1467).jpeg,266,189,intense_damage,21,22,209,109
car (1467).jpeg,266,189,dent,65,97,126,141
car (1467).jpeg,266,189,dent,114,99,168,143
car (1467).jpeg,266,189,dent,20,89,72,147
car (1468).JPEG,309,163,intense_damage,134,35,213,120
car (1468).JPEG,309,163,intense_damage,27,92,172,131
car (1469).JPEG,275,183,intense_damage,104,52,245,140
car (147).JPEG,266,190,intense_damage,20,58,108,139
car (1470).JPEG,295,171,intense_damage,61,62,175,145
car (1471).JPEG,275,183,intense_damage,76,45,138,98
car (1471).JPEG,275,183,dent,138,105,248,168
car (1472).JPEG,273,185,scratch,140,82,165,97
car (1472).JPEG,273,185,intense_damage,87,32,196,109
car (1472).JPEG,273,185,dent,105,104,137,134
car (1473).JPEG,259,194,intense_damage,48,64,153,132
car (1474).JPEG,275,183,intense_damage,11,61,105,152
car (1474).JPEG,275,183,dent,55,62,71,92
car (1475).JPEG,275,183,dent,161,42,200,73
car (1475).JPEG,275,183,intense_damage,54,70,223,158
car (1476).JPEG,298,169,intense_damage,50,74,197,141
car (1476).JPEG,298,169,scratch,92,97,185,134
car (1476).JPEG,298,169,scratch,166,68,204,93
car (1477).JPEG,275,183,dent,23,26,96,48
car (1477).JPEG,275,183,intense_damage,17,48,248,152
car (1477).JPEG,275,183,dent,103,18,203,66
car (1478).JPEG,259,194,intense_damage,74,40,228,135
car (1479).JPEG,278,181,intense_damage,27,39,156,146
car (148).JPEG,194,259,intense_damage,32,116,191,159
car (148).JPEG,194,259,dent,66,88,148,122
car (1480).JPEG,260,194,dent,24,76,67,98
car (1480).JPEG,260,194,dent,125,72,166,100
car (1480).JPEG,260,194,intense_damage,21,51,130,146
car (1481).JPEG,259,194,intense_damage,163,50,224,104
car (1481).JPEG,259,194,intense_damage,45,54,94,88
car (1482).JPEG,259,194,intense_damage,16,9,103,156
car (1483).JPEG,269,188,intense_damage,66,28,190,123
car (1484).JPEG,300,168,intense_damage,0,53,196,154
car (1485).JPEG,259,194,intense_damage,25,44,174,134
car (1486).jpeg,275,183,intense_damage,45,26,227,155
car (1486).jpeg,275,183,dent,162,85,188,114
car (1487).JPEG,275,183,intense_damage,102,74,169,122
car (1488).JPEG,259,194,intense_damage,19,90,122,155
car (1489).JPEG,280,180,intense_damage,187,98,245,151
car (149).JPEG,259,194,scratch,152,61,181,80
car (149).JPEG,259,194,scratch,144,86,183,191
car (149).JPEG,259,194,scratch,100,88,146,166
car (1490).JPEG,259,195,intense_damage,29,87,126,161
car (1491).JPEG,259,194,intense_damage,84,96,192,160
car (1492).JPEG,261,193,intense_damage,41,79,172,147
car (1493).JPEG,259,194,intense_damage,166,62,233,151
car (1494).JPEG,284,177,intense_damage,85,105,222,151
car (1495).JPEG,272,185,intense_damage,119,58,167,109
car (1495).JPEG,272,185,intense_damage,178,77,219,149
car (1496).JPEG,259,194,intense_damage,97,83,197,152
car (1497).JPEG,259,194,intense_damage,46,46,233,145
car (1498).jpeg,275,183,intense_damage,45,78,229,138
car (1499).JPEG,301,168,intense_damage,127,69,271,118
